game,overall_score,rating,tier,wave,lane,primary_risk,sprint1,sprint2,sprint3,acceptance1,acceptance2,acceptance3,acceptance4,fn_count,max_fn_lines,max_fn_file,test_files,doctest_blocks,has_readme,has_arch,doc_fn_ratio
raymath_vector_angle,47,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`raymath_vector_angle/main.mbt` ~150 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,6,150,raymath_vector_angle/main.mbt,0,0,True,False,1.000
shapes_rounded_rectangle_drawing,47,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_rounded_rectangle_drawing/main.mbt` ~149 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,149,shapes_rounded_rectangle_drawing/main.mbt,0,0,True,False,1.000
textures_image_channel,47,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`textures_image_channel/main.mbt` ~144 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,144,textures_image_channel/main.mbt,0,0,True,False,1.000
models_orthographic_projection,47,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`models_orthographic_projection/main.mbt` ~143 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,143,models_orthographic_projection/main.mbt,0,0,True,False,1.000
shaders_custom_uniform,47,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_custom_uniform/main.mbt` ~139 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,139,shaders_custom_uniform/main.mbt,0,0,True,False,1.000
core_smooth_pixelperfect,47,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`core_smooth_pixelperfect/main.mbt` ~137 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,137,core_smooth_pixelperfect/main.mbt,0,0,True,False,1.000
shaders_postprocessing,47,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_postprocessing/main.mbt` ~127 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,127,shaders_postprocessing/main.mbt,0,0,True,False,1.000
shaders_hot_reloading,47,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_hot_reloading/main.mbt` ~124 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,3,124,shaders_hot_reloading/main.mbt,0,0,True,False,1.000
models_geometric_shapes,47,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`models_geometric_shapes/main.mbt` ~123 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,123,models_geometric_shapes/main.mbt,0,0,True,False,1.000
textures_background_scrolling,47,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`textures_background_scrolling/main.mbt` ~123 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,123,textures_background_scrolling/main.mbt,0,0,True,False,1.000
shapes_triangle_strip,47,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_triangle_strip/main.mbt` ~122 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,122,shapes_triangle_strip/main.mbt,0,0,True,False,1.000
text_input_box,48,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,120,text_input_box/main.mbt,0,0,True,False,1.000
textures_gif_player,48,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,118,textures_gif_player/main.mbt,0,0,True,False,1.000
models_draw_cube_texture,48,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,113,models_draw_cube_texture/main.mbt,0,0,True,False,1.000
core_input_virtual_controls,48,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,112,core_input_virtual_controls/main.mbt,0,0,True,False,1.000
shapes_lines_bezier,48,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,80,shapes_lines_bezier/main.mbt,0,0,True,False,1.000
models_mesh_generation,49,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,119,models_mesh_generation/main.mbt,0,0,True,False,1.000
shaders_texture_waves,49,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,117,shaders_texture_waves/main.mbt,0,0,True,False,1.000
core_random_sequence,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,4,115,core_random_sequence/main.mbt,0,0,True,False,1.000
models_skybox,49,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,112,models_skybox/main.mbt,0,0,True,False,1.000
shapes_hilbert_curve,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,112,shapes_hilbert_curve/main.mbt,0,0,True,False,1.000
shapes_following_eyes,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,111,shapes_following_eyes/main.mbt,0,0,True,False,1.000
shaders_raymarching,49,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,4,110,shaders_raymarching/main.mbt,0,0,True,False,1.000
textures_bunnymark,49,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,110,textures_bunnymark/main.mbt,0,0,True,False,1.000
textures_image_generation,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,110,textures_image_generation/main.mbt,0,0,True,False,1.000
text_codepoints_loading,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,108,text_codepoints_loading/main.mbt,0,0,True,False,1.000
shapes_easings_box_anim,49,Needs Attention,T1-High,Wave-2,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,6,107,shapes_easings_box_anim/main.mbt,0,0,True,False,1.000
shapes_basic_shapes,49,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,104,shapes_basic_shapes/main.mbt,0,0,True,False,1.000
models_point_rendering,49,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,101,models_point_rendering/main.mbt,0,0,True,False,1.000
shapes_easings_rectangle_array,49,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,101,shapes_easings_rectangle_array/main.mbt,0,0,True,False,1.000
voxel_world_3d,50,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`voxel_world_3d/internal/types/utils.mbt` ~913 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,68,913,voxel_world_3d/internal/types/utils.mbt,0,0,True,False,1.000
kart_racing_3d,50,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`kart_racing_3d/internal/render/render_ui.mbt` ~580 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,64,580,kart_racing_3d/internal/render/render_ui.mbt,0,0,True,False,1.000
naval_combat_3d,50,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`naval_combat_3d/internal/game/player_system.mbt` ~345 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,60,345,naval_combat_3d/internal/game/player_system.mbt,0,0,True,False,1.000
flight_sim_3d,50,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`flight_sim_3d/internal/types/types.mbt` ~304 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,53,304,flight_sim_3d/internal/types/types.mbt,0,0,True,False,1.000
space_combat_3d,50,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`space_combat_3d/internal/render/render_world.mbt` ~244 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,66,244,space_combat_3d/internal/render/render_world.mbt,0,0,True,False,1.000
textures_sprite_anim,50,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,99,textures_sprite_anim/main.mbt,0,0,True,False,1.000
textures_sprite_explosion,50,Needs Attention,T2-Medium,Wave-3,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,93,textures_sprite_explosion/main.mbt,0,0,True,False,1.000
core_basic_screen_manager,50,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,90,core_basic_screen_manager/main.mbt,0,0,True,False,1.000
shapes_colors_palette,51,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,99,shapes_colors_palette/main.mbt,0,0,True,False,1.000
textures_image_drawing,51,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,98,textures_image_drawing/main.mbt,0,0,True,False,1.000
models_rlgl_solar_system,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,97,models_rlgl_solar_system/main.mbt,0,0,True,False,1.000
audio_stream_effects,51,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,96,audio_stream_effects/main.mbt,0,0,True,False,1.000
shaders_palette_switch,51,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,96,shaders_palette_switch/main.mbt,0,0,True,False,1.000
models_gpu_skinning,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,95,models_gpu_skinning/main.mbt,0,0,True,False,1.000
shaders_texture_outline,51,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,4,95,shaders_texture_outline/main.mbt,0,0,True,False,1.000
shaders_write_depth,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,95,shaders_write_depth/main.mbt,0,0,True,False,1.000
shaders_vertex_displacement,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,94,shaders_vertex_displacement/main.mbt,0,0,True,False,1.000
models_billboard,51,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,92,models_billboard/main.mbt,0,0,True,False,1.000
models_waving_cubes,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,92,models_waving_cubes/main.mbt,0,0,True,False,1.000
text_raylib_fonts,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,91,text_raylib_fonts/main.mbt,0,0,True,False,1.000
textures_srcrec_dstrec,51,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,91,textures_srcrec_dstrec/main.mbt,0,0,True,False,1.000
textures_image_kernel,51,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,90,textures_image_kernel/main.mbt,0,0,True,False,1.000
textures_sprite_button,51,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,90,textures_sprite_button/main.mbt,0,0,True,False,1.000
textures_polygon,51,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,88,textures_polygon/main.mbt,0,0,True,False,1.000
models_animation,51,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,87,models_animation/main.mbt,0,0,True,False,1.000
shaders_simple_mask,51,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,87,shaders_simple_mask/main.mbt,0,0,True,False,1.000
textures_blend_modes,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,87,textures_blend_modes/main.mbt,0,0,True,False,1.000
text_font_loading,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,85,text_font_loading/main.mbt,0,0,True,False,1.000
models_loading_gltf,51,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,82,models_loading_gltf/main.mbt,0,0,True,False,1.000
shapes_easings_ball_anim,51,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,4,80,shapes_easings_ball_anim/main.mbt,0,0,True,False,1.000
audio_music_stream,51,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,79,audio_music_stream/main.mbt,0,0,True,False,1.000
shaders_texture_tiling,51,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,77,shaders_texture_tiling/main.mbt,0,0,True,False,1.000
core_world_screen,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,76,core_world_screen/main.mbt,0,0,True,False,1.000
core_directory_files,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,75,core_directory_files/main.mbt,0,0,True,False,1.000
models_cubicmap,51,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,75,models_cubicmap/main.mbt,0,0,True,False,1.000
core_scissor_test,51,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,73,core_scissor_test/main.mbt,0,0,True,False,1.000
